model,seed,week,shipping,surcharge,holding,in_transit,stockout,couple,demurrage,rework,briefing,audit,air,inspect,dual_source,total
openai-gpt-5.4,172,8,0.0,0.0,13.0,153.0,0.0,0.0,306.0,0.0,0.0,0.0,300.0,0.0,4.0,776.0
openai-gpt-5.4,172,9,0.0,0.0,9.0,153.0,0.0,0.0,306.0,0.0,0.0,0.0,300.0,0.0,4.0,772.0
openai-gpt-5.4,172,10,0.0,0.0,0.0,153.0,40.0,0.0,306.0,0.0,0.0,0.0,180.0,0.0,4.0,683.0
openai-gpt-5.4,172,11,0.0,0.0,0.0,153.0,20.0,0.0,306.0,0.0,0.0,0.0,300.0,0.0,4.0,783.0
openai-gpt-5.4,172,12,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,450.0
openai-gpt-5.4,172,13,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,142.0
openai-gpt-5.4,172,14,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,119.0
openai-gpt-5.4,172,15,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,102.0
openai-gpt-5.4,172,16,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0
openai-gpt-5.4,172,17,306.96,0.0,57.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,427.96
openai-gpt-5.4,172,18,0.0,0.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0
openai-gpt-5.4,172,19,209.36,0.0,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,326.36
openai-gpt-5.4,172,20,0.0,0.0,53.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,97.0
openai-gpt-5.4,172,21,0.0,0.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0
openai-gpt-5.4,172,22,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,96.0
openai-gpt-5.4,172,23,148.7,0.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,199.7
openai-gpt-5.4,172,24,0.0,0.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,350.0
openai-gpt-5.4,172,25,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,343.0
openai-gpt-5.4,172,26,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,327.0
openai-gpt-5.4,178,1,169.05,0.0,61.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.05
openai-gpt-5.4,178,2,0.0,0.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
openai-gpt-5.4,178,3,207.26,0.0,7.0,107.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,346.26
openai-gpt-5.4,178,4,0.0,0.0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,411.0
openai-gpt-5.4,178,5,134.2,0.0,26.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2
openai-gpt-5.4,178,6,0.0,0.0,60.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
openai-gpt-5.4,178,7,0.0,0.0,35.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
openai-gpt-5.4,178,8,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
openai-gpt-5.4,178,9,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
openai-gpt-5.4,178,10,77.44,0.0,37.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.44
openai-gpt-5.4,178,11,0.0,0.0,21.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
openai-gpt-5.4,178,12,161.28,0.0,0.0,113.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,40.0,0.0,359.28
openai-gpt-5.4,178,13,0.0,0.0,4.0,113.0,0.0,0.0,106.0,0.0,0.0,0.0,300.0,0.0,0.0,523.0
openai-gpt-5.4,178,14,0.0,0.0,54.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,414.0
openai-gpt-5.4,178,15,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
openai-gpt-5.4,178,16,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
openai-gpt-5.4,178,17,142.89,0.0,45.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.89
openai-gpt-5.4,178,18,0.0,0.0,33.0,41.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,99.0
openai-gpt-5.4,178,19,84.47,0.0,18.0,88.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.47
openai-gpt-5.4,178,20,0.0,0.0,33.0,47.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,135.0
openai-gpt-5.4,178,21,261.11,0.0,20.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.11
openai-gpt-5.4,178,22,0.0,0.0,23.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,430.0
openai-gpt-5.4,178,23,0.0,0.0,72.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,432.0
openai-gpt-5.4,178,24,0.0,0.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
openai-gpt-5.4,178,25,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
openai-gpt-5.4,178,26,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
openai-gpt-5.4,187,1,140.81,0.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.81
openai-gpt-5.4,187,2,78.31,0.0,42.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.31
openai-gpt-5.4,187,3,0.0,0.0,23.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
openai-gpt-5.4,187,4,0.0,0.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
openai-gpt-5.4,187,5,105.24,0.0,76.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.24
openai-gpt-5.4,187,6,0.0,0.0,54.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
openai-gpt-5.4,187,7,0.0,0.0,32.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,77.0
openai-gpt-5.4,187,8,866.72,0.0,51.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,971.72
openai-gpt-5.4,187,9,0.0,0.0,27.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0
openai-gpt-5.4,187,10,253.19,0.0,6.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,358.19
openai-gpt-5.4,187,11,0.0,0.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0
openai-gpt-5.4,187,12,224.46,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,328.46
openai-gpt-5.4,187,13,0.0,0.0,28.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,77.0
openai-gpt-5.4,187,14,114.25,0.0,9.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,221.25
openai-gpt-5.4,187,15,0.0,0.0,28.0,49.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,111.0
openai-gpt-5.4,187,16,202.64,0.0,3.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,348.64
openai-gpt-5.4,187,17,0.0,0.0,61.0,50.0,0.0,0.0,0.0,30.0,0.0,0.0,300.0,0.0,4.0,445.0
openai-gpt-5.4,187,18,0.0,0.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95.0
openai-gpt-5.4,187,19,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0
openai-gpt-5.4,187,20,126.73,0.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,225.73
openai-gpt-5.4,187,21,0.0,0.0,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0
openai-gpt-5.4,187,22,0.0,0.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,4.0,299.0
openai-gpt-5.4,187,23,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0
openai-gpt-5.4,187,24,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0
openai-gpt-5.4,187,25,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0
openai-gpt-5.4,187,26,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,324.0
openai-gpt-5.4,189,1,138.01,0.0,66.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.01
openai-gpt-5.4,189,2,85.96,0.0,46.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.96
openai-gpt-5.4,189,3,48.87,0.0,25.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.87
openai-gpt-5.4,189,4,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
openai-gpt-5.4,189,5,78.86,0.0,39.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.86
openai-gpt-5.4,189,6,98.13,0.0,37.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.13
openai-gpt-5.4,189,7,0.0,0.0,13.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
openai-gpt-5.4,189,8,77.46,0.0,40.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.46
openai-gpt-5.4,189,9,71.25,0.0,61.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.25
openai-gpt-5.4,189,10,53.08,0.0,32.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.08
openai-gpt-5.4,189,11,0.0,0.0,41.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
openai-gpt-5.4,189,12,0.0,0.0,63.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
openai-gpt-5.4,189,13,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
openai-gpt-5.4,189,14,118.78,0.0,51.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.78
openai-gpt-5.4,189,15,56.89,0.0,31.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.89
openai-gpt-5.4,189,16,157.52,0.0,7.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.52
openai-gpt-5.4,189,17,0.0,0.0,29.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,413.0
openai-gpt-5.4,189,18,0.0,0.0,45.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
openai-gpt-5.4,189,19,106.56,0.0,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,261.56
openai-gpt-5.4,189,20,0.0,0.0,49.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
openai-gpt-5.4,189,21,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
openai-gpt-5.4,189,22,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
openai-gpt-5.4,189,23,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
openai-gpt-5.4,189,24,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
openai-gpt-5.4,189,25,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,306.0
openai-gpt-5.4,189,26,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,309.0
openai-gpt-5.4,194,1,184.82,0.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.82
openai-gpt-5.4,194,2,0.0,0.0,41.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
openai-gpt-5.4,194,3,100.1,0.0,23.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.1
openai-gpt-5.4,194,4,0.0,0.0,67.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
openai-gpt-5.4,194,5,69.74,0.0,53.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.74
openai-gpt-5.4,194,6,0.0,0.0,76.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,113.0
openai-gpt-5.4,194,7,162.42,0.0,50.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,289.42
openai-gpt-5.4,194,8,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,98.0
openai-gpt-5.4,194,9,303.1,0.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.1
openai-gpt-5.4,194,10,0.0,0.0,12.0,100.0,0.0,0.0,80.0,0.0,0.0,0.0,300.0,0.0,4.0,496.0
openai-gpt-5.4,194,11,0.0,0.0,17.0,100.0,0.0,0.0,80.0,0.0,0.0,0.0,300.0,0.0,4.0,501.0
openai-gpt-5.4,194,12,0.0,0.0,0.0,100.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,4.0,304.0
openai-gpt-5.4,194,13,0.0,0.0,7.0,100.0,0.0,0.0,200.0,0.0,0.0,0.0,300.0,0.0,0.0,607.0
openai-gpt-5.4,194,14,0.0,0.0,3.0,100.0,0.0,0.0,200.0,0.0,0.0,0.0,300.0,0.0,4.0,607.0
openai-gpt-5.4,194,15,0.0,0.0,4.0,100.0,0.0,0.0,200.0,0.0,0.0,0.0,300.0,0.0,4.0,608.0
openai-gpt-5.4,194,16,170.1,0.0,98.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,612.1
openai-gpt-5.4,194,17,0.0,0.0,75.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
openai-gpt-5.4,194,18,0.0,0.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
openai-gpt-5.4,194,19,140.49,0.0,64.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.49
openai-gpt-5.4,194,20,0.0,0.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
openai-gpt-5.4,194,21,19.59,0.0,25.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.59
openai-gpt-5.4,194,22,108.05,0.0,44.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202.05
openai-gpt-5.4,194,23,0.0,0.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,79.0
openai-gpt-5.4,194,24,79.8,0.0,27.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,155.8
openai-gpt-5.4,194,25,0.0,0.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0
openai-gpt-5.4,194,26,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0
openai-gpt-5.4,198,1,125.87,0.0,61.0,49.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.87
openai-gpt-5.4,198,2,0.0,0.0,43.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
openai-gpt-5.4,198,3,0.0,0.0,30.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,83.0
openai-gpt-5.4,198,4,78.66,0.0,58.0,39.0,0.0,660.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,854.66
openai-gpt-5.4,198,5,152.26,0.0,42.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,277.26
openai-gpt-5.4,198,6,0.0,0.0,26.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
openai-gpt-5.4,198,7,0.0,0.0,0.0,79.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,103.0
openai-gpt-5.4,198,8,309.09,0.0,30.0,90.0,0.0,0.0,0.0,75.0,0.0,0.0,300.0,0.0,4.0,808.09
openai-gpt-5.4,198,9,0.0,0.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,146.0
openai-gpt-5.4,198,10,168.85,0.0,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.85
openai-gpt-5.4,198,11,0.0,0.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
openai-gpt-5.4,198,12,129.9,0.0,37.0,86.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.9
openai-gpt-5.4,198,13,0.0,0.0,51.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
openai-gpt-5.4,198,14,0.0,0.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
openai-gpt-5.4,198,15,79.51,0.0,11.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.51
openai-gpt-5.4,198,16,0.0,0.0,0.0,80.0,180.0,0.0,92.0,0.0,0.0,0.0,0.0,40.0,0.0,392.0
openai-gpt-5.4,198,17,0.0,0.0,0.0,80.0,0.0,0.0,92.0,0.0,0.0,0.0,300.0,0.0,0.0,472.0
openai-gpt-5.4,198,18,0.0,0.0,0.0,80.0,80.0,0.0,160.0,0.0,0.0,0.0,300.0,0.0,0.0,620.0
openai-gpt-5.4,198,19,0.0,0.0,4.0,80.0,0.0,0.0,160.0,0.0,0.0,0.0,300.0,0.0,0.0,544.0
openai-gpt-5.4,198,20,0.0,0.0,0.0,80.0,120.0,0.0,160.0,0.0,0.0,0.0,180.0,0.0,0.0,540.0
openai-gpt-5.4,198,21,0.0,0.0,0.0,80.0,300.0,0.0,160.0,0.0,0.0,0.0,300.0,0.0,0.0,840.0
openai-gpt-5.4,198,22,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,372.0
openai-gpt-5.4,198,23,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
openai-gpt-5.4,198,24,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
openai-gpt-5.4,198,25,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,309.0
openai-gpt-5.4,198,26,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,306.0
anthropic-claude-sonnet-5,0,1,27.3,0.0,59.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.3
anthropic-claude-sonnet-5,0,2,19.11,0.0,41.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.11
anthropic-claude-sonnet-5,0,3,32.76,0.0,19.0,58.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,134.76
anthropic-claude-sonnet-5,0,4,24.57,0.0,17.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.57
anthropic-claude-sonnet-5,0,5,20.47,0.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.47
anthropic-claude-sonnet-5,0,6,29.82,0.0,28.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,408.82
anthropic-claude-sonnet-5,0,7,76.82,0.0,22.0,56.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,179.82
anthropic-claude-sonnet-5,0,8,41.12,0.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.12
anthropic-claude-sonnet-5,0,9,41.33,0.0,11.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.33
anthropic-claude-sonnet-5,0,10,63.74,0.0,11.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.74
anthropic-claude-sonnet-5,0,11,29.03,0.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03
anthropic-claude-sonnet-5,0,12,119.76,0.0,17.0,58.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,223.76
anthropic-claude-sonnet-5,0,13,38.74,0.0,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,4.0,349.74
anthropic-claude-sonnet-5,0,14,32.38,0.0,19.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,119.38
anthropic-claude-sonnet-5,0,15,51.51,0.0,14.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,146.51
anthropic-claude-sonnet-5,0,16,44.15,0.0,8.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,143.15
anthropic-claude-sonnet-5,0,17,36.79,0.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.79
anthropic-claude-sonnet-5,0,18,4.39,0.0,18.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.39
anthropic-claude-sonnet-5,0,19,2.2,0.0,32.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,108.2
anthropic-claude-sonnet-5,0,20,2.2,0.0,43.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.2
anthropic-claude-sonnet-5,0,21,1.46,0.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.46
anthropic-claude-sonnet-5,0,22,18.99,0.0,29.0,42.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,123.99
anthropic-claude-sonnet-5,0,23,25.98,0.0,9.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.98
anthropic-claude-sonnet-5,0,24,108.19,0.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,492.19
anthropic-claude-sonnet-5,0,25,203.44,0.0,0.0,107.0,60.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,674.44
anthropic-claude-sonnet-5,0,26,69.52,50.0,0.0,122.0,360.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,905.52
anthropic-claude-sonnet-5,1,1,48.45,0.0,64.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.45
anthropic-claude-sonnet-5,1,2,11.31,0.0,43.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.31
anthropic-claude-sonnet-5,1,3,78.28,0.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,25.0,300.0,0.0,4.0,495.28
anthropic-claude-sonnet-5,1,4,16.97,0.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,98.97
anthropic-claude-sonnet-5,1,5,15.55,0.0,37.0,43.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,639.55
anthropic-claude-sonnet-5,1,6,123.16,0.0,35.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,210.16
anthropic-claude-sonnet-5,1,7,85.23,0.0,25.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,165.23
anthropic-claude-sonnet-5,1,8,99.26,0.0,38.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,501.26
anthropic-claude-sonnet-5,1,9,0.0,0.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0
anthropic-claude-sonnet-5,1,10,71.6,0.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,461.6
anthropic-claude-sonnet-5,1,11,52.81,0.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,135.81
anthropic-claude-sonnet-5,1,12,50.1,0.0,24.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,456.1
anthropic-claude-sonnet-5,1,13,15.03,0.0,29.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.03
anthropic-claude-sonnet-5,1,14,0.0,0.0,30.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,73.0
anthropic-claude-sonnet-5,1,15,30.06,0.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,99.06
anthropic-claude-sonnet-5,1,16,25.05,0.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.05
anthropic-claude-sonnet-5,1,17,0.0,0.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,4.0,373.0
anthropic-claude-sonnet-5,1,18,0.0,0.0,19.0,33.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,92.0
